Country,State,District,Latitude,Longitude,Climate_Zone,Season,Aqua_Type,Species,Suitability_Score
Vietnam,Bali,Andersonview,1.9997,64.4016,Subtropical,Monsoon,Prawn,Vannamei,88
Vietnam,Gujarat,Ayalamouth,-6.5363,95.9147,Tropical,Winter,Fish,Grouper,63
Bangladesh,Chonburi,Tiffanyport,22.2546,80.2353,Subtropical,Monsoon,Fish,Seabass,77
Thailand,Kalimantan,Lake Michael,11.2724,91.142,Tropical,Monsoon,Fish,Snapper,82
Thailand,Odisha,Lake Marcus,-6.2853,89.7902,Tropical,Monsoon,Fish,Catfish,70
Thailand,West Bengal,Lake Joshua,21.7955,60.6768,Tropical,Summer,Fish,Carp,46
Thailand,Bac Lieu,Melaniestad,11.3513,87.947,Tropical,Summer,Crab,Blue Swimmer Crab,66
Vietnam,West Bengal,East Kevin,-9.697,80.95,Subtropical,Winter,Fish,Barramundi,96
Indonesia,Java,Beckberg,-3.1604,99.5787,Subtropical,Monsoon,Fish,Seabass,99
Vietnam,Java,West Carmen,-7.9239,87.9098,Subtropical,Summer,Prawn,Whiteleg Shrimp,71
Vietnam,Chittagong,South Susan,-2.6913,62.736,Tropical,Summer,Fish,Pangasius,90
Bangladesh,Sumatra,Port Kimberlyton,8.6247,85.0269,Subtropical,Winter,Fish,Trout,66
India,Can Tho,West Nicole,-6.385,77.7164,Subtropical,Summer,Fish,Grouper,84
Thailand,Gujarat,South Jeffrey,18.6256,82.5611,Subtropical,Winter,Fish,Milkfish,99
Vietnam,Barisal,Lake Traceymouth,12.1257,69.4163,Subtropical,Winter,Fish,Seabass,41
India,Kerala,North Joshuaview,11.4303,78.8308,Tropical,Winter,Prawn,Banana Prawn,56
Vietnam,Ca Mau,New Sandrashire,-5.0091,90.8446,Tropical,Summer,Prawn,King Prawn,80
Thailand,Kerala,New James,28.7689,98.2305,Tropical,Winter,Fish,Pangasius,73
Vietnam,Mekong Delta,Monicaville,19.0451,85.9437,Tropical,Winter,Crab,King Crab,83
Bangladesh,Soc Trang,Dakotaborough,15.38,92.9568,Subtropical,Monsoon,Prawn,Banana Prawn,79
Thailand,Chittagong,Thomashaven,4.8829,97.7999,Tropical,Summer,Fish,Salmon,84
India,West Bengal,Craigville,16.8246,66.8704,Tropical,Winter,Fish,Rohu,87
Thailand,Bac Lieu,Port Travisshire,11.5702,87.0399,Tropical,Monsoon,Prawn,Tiger Prawn,85
Thailand,Java,Katieborough,24.9182,70.4785,Tropical,Winter,Prawn,King Prawn,94
Vietnam,Ca Mau,Buchananview,24.1513,80.8942,Tropical,Summer,Fish,Catfish,57
Thailand,Surat Thani,Port Jimmyburgh,10.5582,70.1881,Subtropical,Monsoon,Crab,Blue Swimmer Crab,40
Vietnam,Gujarat,Lake Edward,6.9259,83.8695,Subtropical,Summer,Fish,Pangasius,82
India,Sulawesi,Lake Jamesbury,16.4796,81.2836,Tropical,Winter,Fish,Tuna,96
Bangladesh,Sylhet,New Stephanie,25.7155,67.2548,Subtropical,Monsoon,Crab,Blue Swimmer Crab,65
Indonesia,Tamil Nadu,West Beckyshire,19.2245,69.5253,Subtropical,Summer,Fish,Pangasius,51
India,Andhra Pradesh,Bradleyshire,-1.9866,64.0032,Subtropical,Monsoon,Prawn,King Prawn,47
Thailand,Ca Mau,Lake Jayland,8.8373,77.4194,Tropical,Monsoon,Crab,Mud Crab,76
Thailand,Rajshahi,Lake Williamshire,29.9086,71.3355,Subtropical,Winter,Fish,Tilapia,51
Bangladesh,Mekong Delta,Domingueztown,20.3294,85.3861,Subtropical,Summer,Prawn,Banana Prawn,75
Vietnam,Barisal,Patrickshire,9.1732,94.5315,Subtropical,Summer,Fish,Rohu,77
India,Soc Trang,Yolandaborough,15.9484,77.8621,Subtropical,Winter,Crab,Soft Shell Crab,43
Thailand,Rayong,North Melissa,5.338,83.1484,Subtropical,Monsoon,Prawn,Black Tiger Shrimp,84
Indonesia,Bac Lieu,Brianburgh,-9.2809,85.8578,Tropical,Winter,Prawn,King Prawn,43
India,Bihar,Priceland,9.5103,82.7035,Subtropical,Winter,Prawn,Black Tiger Shrimp,54
India,Gujarat,Lake Becky,27.0211,99.1409,Subtropical,Winter,Fish,Carp,41
Vietnam,Trat,Markland,0.9314,89.1579,Tropical,Winter,Crab,Dungeness Crab,55
Thailand,Sulawesi,South Timothychester,-5.0317,86.1432,Subtropical,Monsoon,Prawn,Banana Prawn,93
Vietnam,Khulna,Jenniferburgh,11.1171,66.3445,Tropical,Summer,Fish,Pangasius,89
Thailand,Khulna,Lake Alanhaven,-0.8908,74.6172,Tropical,Monsoon,Fish,Carp,69
Bangladesh,Odisha,Lake Andrewfurt,20.274,67.1095,Tropical,Monsoon,Prawn,Whiteleg Shrimp,51
India,Rajshahi,Marystad,27.109,78.9273,Subtropical,Winter,Fish,Tilapia,97
India,Ca Mau,Kennethland,26.3775,85.2209,Subtropical,Winter,Fish,Seabass,99
Indonesia,Gujarat,Markshire,26.7976,82.789,Tropical,Monsoon,Prawn,Banana Prawn,40
Indonesia,Odisha,East Brettshire,21.7671,64.9381,Tropical,Monsoon,Crab,Mud Crab,46
India,Soc Trang,Robertside,11.8218,70.8551,Subtropical,Summer,Crab,Snow Crab,55
Bangladesh,Odisha,North Tonyfort,-2.5159,72.5971,Subtropical,Monsoon,Prawn,King Prawn,73
Vietnam,Kerala,Powersside,24.8652,78.9864,Tropical,Summer,Prawn,Vannamei,98
Thailand,Chittagong,Woodwardshire,10.2794,89.5217,Tropical,Summer,Fish,Barramundi,50
Thailand,Barisal,Frankfurt,25.0237,72.0462,Subtropical,Summer,Fish,Salmon,97
India,Odisha,Lake Joseph,16.2903,93.0713,Subtropical,Summer,Prawn,Whiteleg Shrimp,88
Bangladesh,West Bengal,North Tiffanyport,6.6072,92.377,Subtropical,Summer,Fish,Snapper,95
Vietnam,Nakorn Si Thammarat,West Jamesmouth,2.6503,73.9587,Subtropical,Winter,Fish,Catfish,40
Indonesia,Khulna,Gavinview,7.8216,93.9488,Tropical,Summer,Crab,Blue Swimmer Crab,93
Bangladesh,Ca Mau,South Tyler,22.4314,86.1586,Subtropical,Winter,Prawn,Vannamei,65
India,Sylhet,North Courtney,3.2889,86.174,Tropical,Monsoon,Prawn,Tiger Prawn,50
India,Nakorn Si Thammarat,Rodneyburgh,13.5233,87.0484,Subtropical,Winter,Crab,Soft Shell Crab,82
Vietnam,Bac Lieu,South Nicholasbury,5.938,70.0072,Subtropical,Summer,Fish,Cod,72
Indonesia,Bali,Taylorview,28.2483,79.7819,Tropical,Monsoon,Prawn,Vannamei,51
India,West Bengal,East Kathleenshire,28.6543,93.9895,Tropical,Monsoon,Fish,Trout,93
Bangladesh,Mekong Delta,South Jennifertown,11.4756,81.7259,Tropical,Summer,Crab,Blue Swimmer Crab,97
Thailand,West Bengal,Kramerchester,24.9338,60.7944,Tropical,Winter,Fish,Milkfish,93
Bangladesh,Bali,Kingville,20.8899,77.2456,Tropical,Monsoon,Fish,Rohu,84
Vietnam,Kalimantan,New Virginia,-7.487,66.3,Tropical,Summer,Fish,Trout,77
Thailand,Bali,New Crystalhaven,-1.3348,94.4459,Tropical,Summer,Fish,Cod,52
Thailand,Barisal,North Justinchester,4.0577,71.7349,Subtropical,Summer,Crab,Blue Swimmer Crab,40
Vietnam,Andhra Pradesh,Lake Erikfort,18.2346,62.0593,Subtropical,Winter,Prawn,Vannamei,60
Bangladesh,Chittagong,Davidsonmouth,7.7612,97.0306,Subtropical,Monsoon,Fish,Snapper,66
Vietnam,Rajshahi,Anthonyfort,18.1849,95.743,Tropical,Winter,Fish,Tilapia,94
Indonesia,Bac Lieu,Lake Michael,14.4044,81.5928,Subtropical,Winter,Crab,King Crab,57
Vietnam,Soc Trang,Port Rebecca,17.6908,72.9292,Tropical,Summer,Fish,Trout,49
Thailand,Sumatra,Jacobsfort,28.2884,86.0818,Subtropical,Winter,Prawn,Whiteleg Shrimp,42
Thailand,Kalimantan,Lake Paulberg,9.7643,75.9799,Tropical,Summer,Crab,Mud Crab,68
Indonesia,Chonburi,Mariashire,10.4652,91.4502,Tropical,Summer,Fish,Barramundi,64
Thailand,Kerala,West Cassidy,22.6499,93.5299,Subtropical,Winter,Prawn,King Prawn,89
Bangladesh,Barisal,West Lisastad,20.1875,77.9293,Tropical,Monsoon,Fish,Trout,72
Vietnam,Chittagong,South Susan,16.4332,80.8543,Subtropical,Monsoon,Fish,Seabass,63
Bangladesh,Kerala,Lake Diana,24.4666,99.0487,Subtropical,Winter,Prawn,Black Tiger Shrimp,68
Thailand,Surat Thani,East Ruben,1.3582,72.5052,Subtropical,Monsoon,Fish,Rohu,63
India,Surat Thani,Parkerstad,11.1463,68.5749,Tropical,Winter,Fish,Catfish,42
Indonesia,Andhra Pradesh,Sawyerport,7.8704,82.8908,Tropical,Monsoon,Fish,Snapper,79
Thailand,Chittagong,North Markland,28.7404,63.9475,Tropical,Summer,Prawn,Black Tiger Shrimp,84
Vietnam,Rajshahi,West Michael,15.5478,77.6987,Subtropical,Summer,Fish,Pangasius,77
Vietnam,Tamil Nadu,Michaelview,25.8324,93.8741,Subtropical,Summer,Fish,Catfish,48
India,Khulna,East Juanton,10.2976,63.7056,Subtropical,Winter,Fish,Seabass,97
Indonesia,Nakorn Si Thammarat,East Craig,-8.2035,63.0698,Tropical,Winter,Prawn,Banana Prawn,52
Thailand,Ca Mau,East Thomas,-6.4642,90.7265,Subtropical,Monsoon,Fish,Catfish,64
Thailand,Java,South Gina,22.7833,73.2488,Subtropical,Summer,Fish,Grouper,52
India,Bihar,Lisashire,12.2144,91.8432,Tropical,Winter,Crab,Mud Crab,88
Vietnam,Tamil Nadu,North Tammyton,13.89,76.2068,Tropical,Winter,Fish,Catfish,57
Vietnam,Ca Mau,Kevinfort,23.9488,93.607,Tropical,Monsoon,Crab,Snow Crab,48
Bangladesh,Mekong Delta,Port Andrea,-9.3378,61.6897,Tropical,Winter,Prawn,Banana Prawn,60
Bangladesh,Andhra Pradesh,Erinville,19.9027,88.4408,Tropical,Summer,Fish,Trout,59
Thailand,Tamil Nadu,Butlerview,25.6168,73.4417,Subtropical,Winter,Fish,Carp,75
India,Sumatra,New Eric,-3.2789,82.0281,Subtropical,Summer,Crab,Blue Swimmer Crab,66
India,Trat,West Diamond,0.672,96.8555,Tropical,Winter,Prawn,Whiteleg Shrimp,96
Thailand,Bihar,Natalieside,7.7249,96.3949,Tropical,Summer,Fish,Tuna,53
India,Tamil Nadu,Katherinefurt,15.9763,82.1365,Subtropical,Monsoon,Fish,Milkfish,77
India,Sylhet,New Dillonshire,5.5623,77.8053,Subtropical,Summer,Prawn,Whiteleg Shrimp,80
Vietnam,Sumatra,East Brandonville,6.4248,92.7105,Tropical,Monsoon,Crab,Mud Crab,64
Thailand,Sylhet,North Richard,-0.2273,80.5857,Subtropical,Summer,Fish,Carp,74
Vietnam,Odisha,Cindyhaven,4.2897,94.9011,Subtropical,Winter,Fish,Tilapia,67
Vietnam,Surat Thani,New Elaine,11.3837,76.2288,Tropical,Monsoon,Fish,Pangasius,87
Bangladesh,Kerala,South Jeffreyshire,29.2944,71.8157,Subtropical,Summer,Fish,Trout,73
Thailand,Barisal,Alvarezport,10.5876,61.4821,Tropical,Summer,Fish,Salmon,76
Thailand,Andhra Pradesh,Derekville,28.5327,83.9945,Tropical,Winter,Crab,Dungeness Crab,95
Bangladesh,Rayong,Richardfurt,-9.1343,72.8984,Tropical,Winter,Crab,Snow Crab,64
Vietnam,Can Tho,East Tanya,15.4884,99.797,Subtropical,Monsoon,Crab,Soft Shell Crab,81
Bangladesh,Bali,Douglasbury,24.9573,90.6424,Tropical,Monsoon,Fish,Seabass,52
Indonesia,Sulawesi,Avilamouth,-3.1321,75.2319,Tropical,Winter,Crab,King Crab,40
India,Tamil Nadu,Allenland,13.659,96.9793,Subtropical,Winter,Fish,Seabass,97
Vietnam,Bihar,Port Steven,21.7786,87.944,Tropical,Monsoon,Crab,Snow Crab,74
Bangladesh,Bali,South Vanessaburgh,5.987,64.0625,Subtropical,Winter,Prawn,Whiteleg Shrimp,69
Thailand,Bali,Port Sharon,24.8811,88.6519,Tropical,Monsoon,Fish,Milkfish,57
India,Ca Mau,Edwardsfort,9.5209,66.9047,Subtropical,Summer,Fish,Catfish,65
Indonesia,Nakorn Si Thammarat,Port Carla,13.9093,86.75,Tropical,Summer,Prawn,Black Tiger Shrimp,88
Thailand,Khulna,New David,20.4875,83.5759,Subtropical,Summer,Prawn,King Prawn,84
Vietnam,Tamil Nadu,Helenside,3.4419,67.538,Tropical,Summer,Fish,Barramundi,86
Vietnam,Java,Port April,7.6289,69.0304,Tropical,Winter,Fish,Trout,78
India,Nakorn Si Thammarat,New Stephanieport,21.8429,75.105,Tropical,Monsoon,Crab,Blue Swimmer Crab,45
Thailand,Sumatra,Port Deborah,15.5294,78.9047,Tropical,Summer,Fish,Rohu,77
Thailand,Sylhet,Leonardfurt,10.0165,86.8684,Tropical,Monsoon,Fish,Carp,79
India,Odisha,Heidichester,23.2739,61.9572,Subtropical,Monsoon,Fish,Cod,73
Bangladesh,Rayong,Nathanberg,24.6792,87.0971,Tropical,Summer,Fish,Cod,89
Thailand,Nakorn Si Thammarat,North Tyler,-7.6307,66.2475,Subtropical,Monsoon,Prawn,King Prawn,41
Vietnam,Sumatra,East Aaron,5.3878,65.4722,Tropical,Monsoon,Fish,Milkfish,80
Bangladesh,Barisal,Lake Richard,2.7573,74.5024,Subtropical,Winter,Fish,Barramundi,49
Thailand,Barisal,Summersborough,-6.752,88.0154,Subtropical,Monsoon,Crab,Snow Crab,68
Indonesia,Khulna,Tylertown,27.5267,62.1968,Tropical,Monsoon,Crab,Blue Swimmer Crab,42
Indonesia,Sulawesi,Nicholasfort,-3.319,64.9916,Subtropical,Monsoon,Fish,Snapper,50
India,Sylhet,East Tyrone,2.5795,66.3618,Subtropical,Monsoon,Prawn,Vannamei,48
Indonesia,Barisal,New Christina,1.2518,87.4176,Tropical,Summer,Fish,Cod,72
Indonesia,Rajshahi,Andrewside,17.2829,82.5979,Subtropical,Monsoon,Prawn,Vannamei,46
Indonesia,Khulna,North Laurenmouth,18.2273,63.3194,Subtropical,Summer,Prawn,Whiteleg Shrimp,99
Thailand,Bac Lieu,South Tanyastad,25.703,61.3974,Subtropical,Summer,Crab,Snow Crab,73
Indonesia,Sulawesi,North Eileenview,21.9358,92.0338,Subtropical,Winter,Prawn,Black Tiger Shrimp,56
Bangladesh,Khulna,Boydfort,-4.2439,87.3054,Tropical,Summer,Prawn,Vannamei,47
India,Bac Lieu,New Kelsey,27.6356,73.1073,Subtropical,Monsoon,Fish,Tilapia,49
Thailand,Rayong,Lauratown,15.7229,94.6967,Subtropical,Summer,Fish,Barramundi,56
India,Odisha,South Barbarafort,8.4091,65.1638,Subtropical,Monsoon,Fish,Tilapia,77
Vietnam,Gujarat,Finleyburgh,20.9272,78.41,Subtropical,Monsoon,Crab,Soft Shell Crab,47
Bangladesh,Tamil Nadu,Smithville,-4.1945,86.2572,Subtropical,Winter,Crab,Mud Crab,97
Thailand,Andhra Pradesh,East Brandonberg,7.0813,91.858,Tropical,Winter,Fish,Tilapia,87
Vietnam,Sumatra,Nathanview,16.0783,81.1242,Subtropical,Monsoon,Crab,Mud Crab,84
India,Ca Mau,New Matthewfurt,-8.9172,63.2649,Subtropical,Winter,Crab,Snow Crab,51
Indonesia,Sylhet,Christystad,-0.5693,70.8991,Tropical,Monsoon,Fish,Carp,64
Bangladesh,Kalimantan,Phillipsville,-2.1545,83.6815,Subtropical,Summer,Prawn,King Prawn,74
Indonesia,Sulawesi,South Roy,2.725,76.3193,Subtropical,Winter,Crab,Soft Shell Crab,81
Indonesia,Kalimantan,Gomezburgh,-5.1558,60.4793,Subtropical,Winter,Fish,Snapper,65
Thailand,West Bengal,Lake Justinbury,29.9216,67.4787,Tropical,Summer,Fish,Rohu,49
Vietnam,Tamil Nadu,New Daniel,-0.9654,95.5089,Tropical,Monsoon,Fish,Tuna,49
India,Soc Trang,Ramirezhaven,-0.7457,94.6037,Tropical,Monsoon,Fish,Pangasius,62
Vietnam,Bali,Danielleside,3.0951,98.1796,Subtropical,Summer,Prawn,Freshwater Prawn,81
Vietnam,West Bengal,Snowview,-2.1041,62.7084,Tropical,Summer,Fish,Cod,43
Bangladesh,Mekong Delta,East Meganchester,12.5418,61.4088,Subtropical,Winter,Fish,Barramundi,89
Thailand,Soc Trang,Richardburgh,-9.242,62.646,Tropical,Summer,Prawn,Banana Prawn,74
Vietnam,Bihar,Troyborough,2.8222,72.7199,Subtropical,Winter,Prawn,Whiteleg Shrimp,57
Bangladesh,Ca Mau,South Sharonhaven,0.7271,97.8256,Subtropical,Summer,Fish,Salmon,84
Bangladesh,Java,West Alyssa,6.1779,88.1607,Subtropical,Winter,Fish,Pangasius,52
Thailand,Andhra Pradesh,Kristinmouth,10.0342,92.9747,Tropical,Monsoon,Fish,Rohu,72
Thailand,Kerala,East Joann,24.5815,81.7387,Tropical,Monsoon,Fish,Grouper,83
Vietnam,Khulna,Christinaside,1.7634,74.6123,Subtropical,Winter,Prawn,Freshwater Prawn,65
Vietnam,Barisal,Port Isabella,20.8018,80.4501,Subtropical,Monsoon,Prawn,Banana Prawn,50
Vietnam,Nakorn Si Thammarat,East Karen,19.0536,95.8096,Subtropical,Monsoon,Fish,Salmon,57
Indonesia,Kerala,South Danielberg,15.5966,99.9124,Subtropical,Monsoon,Fish,Seabass,89
India,Sumatra,Port Robertstad,-5.6883,67.2926,Subtropical,Summer,Fish,Grouper,47
India,Khulna,New Jerryhaven,19.5492,69.9958,Subtropical,Winter,Crab,Blue Swimmer Crab,52
Bangladesh,Sylhet,Whitemouth,24.5676,93.4452,Tropical,Winter,Crab,Mud Crab,96
Vietnam,Sulawesi,Hoodborough,27.866,60.1333,Subtropical,Winter,Fish,Snapper,96
Indonesia,Barisal,East Lauren,-7.5278,70.5956,Subtropical,Winter,Fish,Tuna,96
India,Chittagong,Juliaview,-1.6627,67.4449,Subtropical,Winter,Fish,Pangasius,41
India,Sulawesi,Nicholastown,-1.6338,74.5601,Tropical,Winter,Fish,Cod,87
Thailand,Trat,Port Sean,-3.5392,66.0487,Subtropical,Monsoon,Fish,Grouper,53
Thailand,Kerala,East Justintown,-8.7432,98.4966,Subtropical,Winter,Crab,Mud Crab,89
Indonesia,Ca Mau,East Christinehaven,24.1693,98.0557,Subtropical,Winter,Fish,Tuna,73
Indonesia,Soc Trang,Melanieville,13.1804,65.7108,Tropical,Winter,Prawn,Black Tiger Shrimp,77
Vietnam,Tamil Nadu,Susanville,19.0749,60.104,Tropical,Winter,Fish,Seabass,69
Indonesia,Khulna,Seanland,1.0315,71.8441,Tropical,Winter,Fish,Cod,77
India,Odisha,Stewartside,7.1465,88.3572,Tropical,Monsoon,Crab,Dungeness Crab,59
Indonesia,Bihar,Juanshire,25.3133,97.6324,Tropical,Monsoon,Crab,King Crab,82
India,Kerala,Lopezton,12.551,94.0406,Tropical,Summer,Fish,Snapper,59
Vietnam,Bihar,Jessicaton,-6.6136,78.0356,Tropical,Monsoon,Fish,Rohu,100
Bangladesh,Khulna,Stephanieport,-4.9488,81.7845,Subtropical,Summer,Fish,Salmon,49
Indonesia,Bali,Gonzalezmouth,-6.1826,84.9916,Subtropical,Winter,Prawn,Tiger Prawn,88
India,Odisha,South Barbaraside,20.3252,76.684,Subtropical,Monsoon,Crab,Mud Crab,59
Vietnam,Sumatra,Scottbury,0.5314,92.7447,Tropical,Summer,Fish,Seabass,97
Vietnam,Chittagong,Johnmouth,8.7959,64.876,Subtropical,Winter,Prawn,Whiteleg Shrimp,53
Bangladesh,Sumatra,East Alishaville,-8.3271,74.5621,Subtropical,Winter,Crab,Dungeness Crab,49
Indonesia,Chonburi,North Kristinachester,-5.3549,82.2817,Subtropical,Summer,Prawn,Vannamei,94
Bangladesh,Barisal,Port Robinland,27.3528,89.3015,Subtropical,Winter,Prawn,Tiger Prawn,55
Bangladesh,Khulna,Lake Rhondaberg,10.8563,81.7586,Tropical,Monsoon,Fish,Carp,85
Indonesia,Bac Lieu,Port Jessicaview,2.9069,93.2344,Tropical,Monsoon,Fish,Milkfish,41
Vietnam,Barisal,Pearsonburgh,21.4623,73.8036,Tropical,Summer,Prawn,Tiger Prawn,77
Thailand,Mekong Delta,Rebeccaside,19.3483,95.3073,Subtropical,Summer,Prawn,Tiger Prawn,100
Indonesia,Odisha,Lake Craigmouth,6.6516,77.9191,Tropical,Winter,Crab,Mud Crab,71
India,Kerala,South Timothymouth,22.0697,81.4878,Subtropical,Winter,Crab,Blue Swimmer Crab,97
India,Khulna,West Tyrone,16.6971,79.1867,Tropical,Winter,Fish,Milkfish,58
Vietnam,Odisha,Port Charleston,-3.026,82.82,Subtropical,Winter,Prawn,Tiger Prawn,98
Bangladesh,Barisal,Lake Alison,18.9139,79.0762,Tropical,Monsoon,Prawn,Vannamei,51
India,Kalimantan,Elliotthaven,23.7322,60.616,Subtropical,Summer,Prawn,Whiteleg Shrimp,56
Thailand,Andhra Pradesh,Port Stephen,25.732,77.9866,Subtropical,Monsoon,Crab,Snow Crab,55
Vietnam,West Bengal,New Lindsey,14.3669,86.9383,Tropical,Winter,Fish,Seabass,62
India,Chonburi,Jennifertown,-2.4524,68.4832,Subtropical,Summer,Prawn,Black Tiger Shrimp,57
Vietnam,Kerala,Perezmouth,-7.6127,72.86,Tropical,Summer,Fish,Cod,58
India,Rayong,Rogersfurt,5.8327,72.1553,Subtropical,Summer,Fish,Grouper,98
Bangladesh,West Bengal,Chadton,4.456,67.9109,Tropical,Monsoon,Fish,Barramundi,80
Thailand,Rayong,South Gregoryhaven,1.5782,66.6985,Subtropical,Summer,Fish,Pangasius,45
Bangladesh,West Bengal,Joshuaville,19.0903,64.1122,Tropical,Winter,Fish,Snapper,72
Thailand,Rayong,Ballmouth,-9.1156,63.4149,Subtropical,Monsoon,Prawn,Tiger Prawn,45
Thailand,Rayong,Freemanland,29.2553,95.7724,Tropical,Monsoon,Fish,Seabass,56
Thailand,Surat Thani,Dylanton,8.7572,63.3301,Subtropical,Summer,Fish,Rohu,53
Vietnam,Java,Smithfurt,21.677,60.777,Tropical,Monsoon,Crab,Soft Shell Crab,96
Thailand,Surat Thani,Jacobsville,19.8243,96.1041,Tropical,Summer,Fish,Seabass,70
India,Sylhet,South Melissabury,8.6762,64.5417,Tropical,Monsoon,Crab,Dungeness Crab,95
Bangladesh,Java,North Stephaniechester,-6.2015,60.5883,Tropical,Monsoon,Fish,Snapper,97
India,Sulawesi,East Gwendolyn,-2.3773,81.5131,Subtropical,Winter,Fish,Milkfish,81
Thailand,Bihar,Milestown,10.2231,80.1068,Tropical,Monsoon,Fish,Cod,63
Indonesia,Can Tho,Michaelborough,10.9249,65.3817,Tropical,Winter,Crab,Mud Crab,99
Thailand,Chittagong,Port Jasontown,-2.1196,94.923,Subtropical,Winter,Fish,Milkfish,46
Vietnam,Odisha,Michelleberg,-8.3583,82.3342,Subtropical,Winter,Prawn,King Prawn,46
Thailand,Ca Mau,South William,19.28,98.2375,Subtropical,Summer,Fish,Catfish,50
Thailand,Sylhet,Port Jacob,13.6043,94.9044,Subtropical,Monsoon,Crab,King Crab,55
India,Bali,Lake Heather,2.9996,83.1927,Tropical,Monsoon,Prawn,Black Tiger Shrimp,47
Thailand,Odisha,Garciaberg,17.4122,61.1158,Subtropical,Monsoon,Prawn,Banana Prawn,72
Vietnam,Tamil Nadu,North Justinland,18.1606,80.3006,Tropical,Summer,Crab,King Crab,89
India,Bihar,New Robertberg,-0.2361,86.2315,Subtropical,Winter,Fish,Cod,83
Bangladesh,Rajshahi,Kevinland,-7.3656,98.5426,Subtropical,Summer,Crab,Blue Swimmer Crab,40
Bangladesh,Rayong,North Michael,11.705,67.1782,Tropical,Monsoon,Fish,Snapper,67
India,Sylhet,West Christy,14.5116,70.9216,Tropical,Monsoon,Prawn,Whiteleg Shrimp,92
Bangladesh,Kalimantan,Amyton,3.7584,89.3344,Subtropical,Summer,Fish,Salmon,41
Indonesia,Kalimantan,Carrolltown,12.8464,87.8024,Subtropical,Monsoon,Prawn,King Prawn,60
Vietnam,Sylhet,Jameschester,2.9239,60.5507,Tropical,Summer,Prawn,Banana Prawn,51
Thailand,Kerala,South Christopher,9.6479,85.0118,Subtropical,Winter,Fish,Rohu,72
Indonesia,Ca Mau,Murrayfurt,8.5081,88.743,Subtropical,Winter,Crab,Blue Swimmer Crab,55
India,Bali,Colechester,17.1145,82.7376,Subtropical,Monsoon,Crab,King Crab,65
Indonesia,Chittagong,Hicksstad,-2.4135,66.0391,Tropical,Summer,Fish,Cod,53
Indonesia,Gujarat,Beckchester,-7.8602,76.8096,Tropical,Winter,Fish,Catfish,98
Bangladesh,Surat Thani,New Davidport,-2.0496,85.9935,Subtropical,Summer,Crab,King Crab,92
Indonesia,West Bengal,Cohenside,13.5455,65.0076,Subtropical,Winter,Crab,King Crab,71
Vietnam,Java,East Johnton,-1.025,77.3567,Tropical,Winter,Fish,Catfish,83
Vietnam,Chittagong,Meganstad,7.802,85.0165,Tropical,Summer,Fish,Salmon,68
Vietnam,Rajshahi,Williamsmouth,1.9741,60.4784,Tropical,Winter,Fish,Snapper,52
Thailand,Nakorn Si Thammarat,Lake Sarahborough,9.2486,79.2798,Tropical,Monsoon,Prawn,Banana Prawn,51
Thailand,Tamil Nadu,East Lisa,15.8615,79.1962,Subtropical,Winter,Fish,Pangasius,76
Vietnam,Sylhet,Taylorfurt,19.2162,77.8833,Tropical,Summer,Prawn,Black Tiger Shrimp,68
Vietnam,Chittagong,Ronnieside,-8.6425,71.3195,Subtropical,Monsoon,Prawn,Tiger Prawn,83
Thailand,Bihar,Lake Robin,-6.3299,96.3717,Tropical,Winter,Fish,Seabass,60
Indonesia,Trat,Teresaview,26.3434,91.9778,Tropical,Winter,Crab,King Crab,82
India,Barisal,Mayoborough,13.4354,69.9081,Subtropical,Summer,Prawn,King Prawn,47
Thailand,Java,North Scott,6.5657,69.3105,Subtropical,Monsoon,Crab,Dungeness Crab,76
Vietnam,Sulawesi,New Jasonton,29.4619,88.1225,Subtropical,Winter,Crab,Snow Crab,81
India,Barisal,Christinemouth,29.1025,99.9803,Tropical,Winter,Prawn,Tiger Prawn,67
Thailand,Mekong Delta,Trujillohaven,-3.2176,80.5918,Tropical,Winter,Prawn,Freshwater Prawn,71
India,Bali,South Johnathan,8.0081,71.5246,Subtropical,Summer,Fish,Snapper,46
India,Chonburi,Freemanchester,10.196,75.1988,Tropical,Winter,Crab,Dungeness Crab,91
India,West Bengal,West Karinaport,7.2764,67.2126,Tropical,Monsoon,Fish,Grouper,58
Vietnam,Rajshahi,Cherryside,23.6265,78.9075,Subtropical,Summer,Fish,Snapper,99
Indonesia,Rajshahi,Deniseport,16.8207,88.5757,Subtropical,Winter,Fish,Rohu,59
Bangladesh,Surat Thani,Markshire,24.7137,83.2761,Tropical,Monsoon,Prawn,Banana Prawn,68
India,Barisal,Michelleburgh,7.1041,91.7263,Tropical,Monsoon,Crab,King Crab,80
India,Nakorn Si Thammarat,Juliefort,26.3929,70.1752,Tropical,Winter,Prawn,Vannamei,54
Vietnam,Khulna,East Lisashire,15.1343,61.3325,Tropical,Winter,Crab,Dungeness Crab,45
Vietnam,Barisal,New Victoriastad,5.9779,82.8136,Subtropical,Summer,Fish,Rohu,88
Bangladesh,Kerala,North Pamela,19.8924,79.0005,Subtropical,Winter,Crab,Blue Swimmer Crab,91
Thailand,Nakorn Si Thammarat,Debbieside,-7.638,80.2916,Tropical,Summer,Fish,Carp,74
Thailand,Ca Mau,New Anna,3.2722,93.6272,Tropical,Monsoon,Fish,Catfish,82
